source	target	weight	avg_streams
electropop	moombahton	3	2106318.0
dance pop	disco house	3	3405084.0
grime	pop	3	2271765.0
pop	rai	3	2794987.666666666
francoton	rai	3	2794987.666666666
other	other	3	449227.33333333326
indie pop rap	rap	3	2283810.5
indie pop rap	pop rap	3	2283810.5
house	urban contemporary	3	377779.0
r&b	urban contemporary	3	8501071.333333334
afropop	electro	3	2320657.333333333
dance pop	other	3	1400826.5
electro house	house	3	1901750.666666667
moombahton	pop rap	3	8745634.5
moombahton	rap	3	8745634.5
other	r&b	3	1468836.5
francoton	pop rap	3	2244745.0
electro	pop rock	3	4627809.333333333
pop rock	tropical house	3	4627809.333333333
electro	funk	3	8754317.333333334
afropop	rap	3	5372208.666666667
dancehall	tropical house	3	9381814.0
rock	soul	3	377941.5
r&b	rock	3	377941.5
other	rock	3	264787.0
pop	rumba	3	1509569.5
pop	soukous	3	1509569.5
hip hop	rumba	3	1509569.5
hip hop	soukous	3	1509569.5
dance	electro	3	7550127.5
indie rock	trap	3	491096.0
francoton	latin	2	7190125.5
francoton	reggaeton	2	7190125.5
indie pop	indie pop rap	2	576033.0
house	indietronica	2	289576.5
disco	tropical house	2	289576.5
disco	house	2	289576.5
disco house	electropop	2	5038660.5
deep pop r&b	electro	2	5227474.5
deep pop r&b	tropical house	2	5227474.5
deep pop r&b	pop	2	5227474.5
dance pop	deep pop r&b	2	5227474.5
dance	deep pop r&b	2	5227474.5
indie	indie pop	2	290664.5
electro house	funk	2	595651.5
electro house	indie soul	2	595651.5
new rave	soul	2	595651.5
funk	new rave	2	595651.5
indie soul	new rave	2	595651.5
house	indie soul	2	595651.5
electro	soul	2	5135208.0
dance	soul	2	5135208.0
grime	pop rap	2	275478.5
dance pop	reggae	2	3568243.0
dubstep	pop	2	5085299.0
electro	moombahton	2	1599172.5
cubaton	latin	2	8276460.0
cubaton	tropical	2	8276460.0
urban contemporary	urban contemporary	2	6236981.5
afropop	tropical house	2	2421101.5
electro house	other	2	1400826.5
new wave	tropical house	2	7217713.0
new wave	pop	2	7217713.0
electropop	new wave	2	7217713.0
moombahton	trap	2	8745634.5
hip hop	moombahton	2	8745634.5
electro	francoton	2	3275531.5
other	soul	2	1468836.5
indie r&b	rap	2	913349.0
indie r&b	pop	2	913349.0
hip hop	indie r&b	2	913349.0
azonto	electro	2	3420806.5
dance	indie	2	4435548.5
electro house	indie	2	3150786.5
electro house	pop rock	2	3150786.5
electropop	techno	2	6813754.0
pop	techno	2	6813754.0
dance pop	techno	2	6813754.0
electro	latin	2	785547.0
electro house	latin	2	785547.0
latin	tropical house	2	785547.0
house	latin	2	785547.0
folk rock	rock	2	220999.0
folk rock	pop	2	220999.0
experimental	rock	2	177211.0
electropop	r&b	2	3330021.0
blues	pop	2	3140971.0
blues	hip hop	2	3140971.0
electropop	funk	2	7514988.5
dancehall	electro	2	9381814.0
dancehall	funk	2	12683513.5
funk	pop rap	2	12683513.5
indie	rap	2	4221126.5
francoton	indie	2	4221126.5
hip hop	indie	2	4221126.5
electro	indietronica	2	165846.0
electro	indie rock	2	165846.0
dance pop	rock	2	2100403.5
adult standards	pop	2	219442.5
lounge	pop	2	219442.5
afropop	francoton	2	1368727.0
francoton	rumba	2	1368727.0
francoton	soukous	2	1368727.0
indie pop	rock	2	5939368.0
afropop	pop rap	2	8023543.5
dancehall	pop rap	2	8023543.5
azonto	pop rap	2	8023543.5
rap	reggae	2	2676029.0
dance pop	pop rock	2	5814888.5
indietronica	pop rap	2	406417.0
indie pop	trap	2	406417.0
indietronica	trap	2	406417.0
hip hop	indietronica	2	406417.0
funk	hip hop	2	11325243.0
indie pop rap	r&b	1	4189539.0
indie pop rap	urban contemporary	1	4189539.0
latin	r&b	1	3735916.0
r&b	reggaeton	1	3735916.0
francoton	r&b	1	3735916.0
dance pop	francoton	1	3735916.0
indie pop rap	trap	1	378082.0
hip hop	indie pop rap	1	378082.0
dance	house	1	844549.0
dance pop	dubstep	1	3935288.0
cubaton	pop	1	8276460.0
cubaton	dance pop	1	8276460.0
cubaton	reggaeton	1	8276460.0
cubaton	hip hop	1	8276460.0
disco house	electro	1	137931.0
dubstep	r&b	1	6235310.0
j-rap	rap	1	1977525.0
j-rap	pop	1	1977525.0
hip hop	j-rap	1	1977525.0
j-pop	rap	1	1977525.0
j-pop	pop	1	1977525.0
hip hop	j-pop	1	1977525.0
new wave	rap	1	416492.0
hip hop	new wave	1	416492.0
afropop	indie pop	1	120359.0
indie pop	world	1	120359.0
electro	world	1	120359.0
tropical house	world	1	120359.0
afropop	house	1	120359.0
house	world	1	120359.0
electro	new wave	1	922268.0
electro house	new wave	1	922268.0
dance pop	new wave	1	922268.0
electro house	electro house	1	348794.0
electro house	moombahton	1	348794.0
house	moombahton	1	348794.0
metal	pop rap	1	131941.0
pop rap	rap metal	1	131941.0
metal	rap	1	131941.0
rap	rap metal	1	131941.0
hip hop	metal	1	131941.0
hip hop	rap metal	1	131941.0
electro	rumba	1	2119769.0
electro	soukous	1	2119769.0
francoton	trap	1	142885.0
francoton	tropical house	1	9244359.0
electropop	francoton	1	9244359.0
moombahton	urban contemporary	1	8272107.0
electropop	urban contemporary	1	401876.0
indie soul	rap	1	354055.0
indie soul	pop rap	1	354055.0
indie r&b	pop rap	1	354055.0
indie soul	pop	1	354055.0
hip hop	indie soul	1	354055.0
soul	urban contemporary	1	13029251.0
electro	tropical	1	785547.0
electro house	tropical	1	785547.0
tropical	tropical house	1	785547.0
house	tropical	1	785547.0
latin	pop rap	1	785547.0
pop rap	tropical	1	785547.0
psychedelic rock	rock	1	177211.0
mellow gold	rock	1	177211.0
classic rock	rock	1	177211.0
experimental	folk rock	1	177211.0
pop	psychedelic rock	1	177211.0
experimental	psychedelic rock	1	177211.0
mellow gold	pop	1	177211.0
experimental	mellow gold	1	177211.0
classic rock	pop	1	177211.0
classic rock	experimental	1	177211.0
electropop	other	1	857985.0
r&b	r&b	1	6253625.0
hip hop	rai	1	1828443.0
blues	rap	1	3140971.0
dance	dancehall	1	14041784.0
r&b	techno	1	12484927.0
other	reggae	1	2025312.0
azonto	reggae	1	2025312.0
dance pop	indietronica	1	152885.0
dance pop	indie rock	1	152885.0
reggaeton	reggaeton	1	227462.0
hip hop	reggaeton	1	227462.0
latin	trap	1	227462.0
trap	tropical	1	227462.0
reggaeton	trap	1	227462.0
adult standards	other	1	264787.0
folk rock	other	1	264787.0
lounge	other	1	264787.0
adult standards	rock	1	264787.0
lounge	rock	1	264787.0
adult standards	r&b	1	264787.0
r&b	soul	1	264787.0
folk rock	r&b	1	264787.0
lounge	r&b	1	264787.0
electropop	indietronica	1	2739886.0
rap	rumba	1	1650412.0
rap	soukous	1	1650412.0
indie pop	ninja	1	722528.0
ninja	tropical house	1	722528.0
ninja	pop	1	722528.0
dance pop	ninja	1	722528.0
electropop	ninja	1	722528.0
indie pop	indie rock	1	179177.0
indie pop	metal	1	179177.0
indie pop	rap metal	1	179177.0
indie rock	indietronica	1	179177.0
indietronica	metal	1	179177.0
indietronica	rap metal	1	179177.0
metal	pop	1	179177.0
pop	rap metal	1	179177.0
electropop	indie rock	1	179177.0
electropop	metal	1	179177.0
electropop	rap metal	1	179177.0
indie rock	tropical house	1	178807.0
house	rock	1	5939368.0
chanson	indie pop	1	5939368.0
chanson	rock	1	5939368.0
chanson	electro	1	5939368.0
chanson	house	1	5939368.0
afropop	electro house	1	4721844.0
afropop	moombahton	1	4721844.0
afropop	dance pop	1	4721844.0
dancehall	electro house	1	4721844.0
dancehall	moombahton	1	4721844.0
azonto	electro house	1	4721844.0
azonto	tropical house	1	4721844.0
azonto	moombahton	1	4721844.0
azonto	dance pop	1	4721844.0
adult standards	country	1	174098.0
adult standards	dance pop	1	174098.0
country	lounge	1	174098.0
dance pop	lounge	1	174098.0
country	pop	1	174098.0
francoton	grime	1	6264338.0
house	pop rock	1	7581855.0
dance	pop rock	1	7581855.0
indie rock	rock	1	491096.0
pop rock	rock	1	491096.0
indie rock	r&b	1	491096.0
pop rock	r&b	1	491096.0
indie rock	soul	1	491096.0
pop rock	soul	1	491096.0
dance	indie pop	1	107513.0
dance	electro house	1	2498081.0
indietronica	rap	1	406417.0
indie pop	r&b	1	406417.0
indie pop	soul	1	406417.0
indietronica	r&b	1	406417.0
indietronica	soul	1	406417.0
electropop	soul	1	406417.0
funk	rap	1	11325243.0
dancehall	rap	1	11325243.0
dancehall	hip hop	1	11325243.0
afropop	funk	1	11325243.0
azonto	funk	1	11325243.0
electropop	indie	1	4047922.0
electro house	rock	1	4047922.0
rock	tropical house	1	4047922.0
electropop	rock	1	4047922.0
electropop	pop rock	1	4047922.0
francoton	indie pop	1	6518439.0
indie pop	other	1	434071.0
